timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1644163644420,56,List Users,200,OK,Thread Group 1-57,text,true,,1870,127,11,11,https://reqres.in/api/users?page=1,56,0,0
1644163644476,54,List User JSON Extractor,200,OK,Thread Group 1-57,text,true,,1068,128,11,11,https://reqres.in/api/users?page=12,54,0,0
1644163643846,852,Home Page,200,OK,Thread Group 1-61,text,true,,29858,111,12,12,https://reqres.in/,607,0,260
1644163642845,1888,Home Page,200,OK,Thread Group 1-51,text,true,,29850,111,12,12,https://reqres.in/,1462,0,1124
1644163644699,68,List Users,200,OK,Thread Group 1-61,text,true,,1864,127,13,13,https://reqres.in/api/users?page=1,68,0,0
1644163644733,57,List Users,200,OK,Thread Group 1-51,text,true,,1866,127,13,13,https://reqres.in/api/users?page=1,57,0,0
1644163644146,673,Home Page,200,OK,Thread Group 1-64,text,true,,29860,111,13,13,https://reqres.in/,515,0,112
1644163644767,55,List User JSON Extractor,200,OK,Thread Group 1-61,text,true,,1062,128,13,13,https://reqres.in/api/users?page=12,55,0,0
1644163644791,57,List User JSON Extractor,200,OK,Thread Group 1-51,text,true,,1060,128,13,13,https://reqres.in/api/users?page=12,57,0,0
1644163644248,619,Home Page,200,OK,Thread Group 1-65,text,true,,29858,111,12,12,https://reqres.in/,478,0,114
1644163641746,3126,Home Page,200,OK,Thread Group 1-40,text,true,,29869,111,12,12,https://reqres.in/,2782,0,2434
1644163644820,53,List Users,200,OK,Thread Group 1-64,text,true,,1866,127,12,12,https://reqres.in/api/users?page=1,53,0,0
1644163644868,55,List Users,200,OK,Thread Group 1-65,text,true,,1862,127,12,12,https://reqres.in/api/users?page=1,55,0,0
1644163644873,56,List User JSON Extractor,200,OK,Thread Group 1-64,text,true,,1067,128,12,12,https://reqres.in/api/users?page=12,56,0,0
1644163644872,75,List Users,200,OK,Thread Group 1-40,text,true,,1864,127,12,12,https://reqres.in/api/users?page=1,75,0,0
1644163644923,57,List User JSON Extractor,200,OK,Thread Group 1-65,text,true,,1075,128,12,12,https://reqres.in/api/users?page=12,57,0,0
1644163644344,657,Home Page,200,OK,Thread Group 1-66,text,true,,29861,111,11,11,https://reqres.in/,456,0,103
1644163644445,603,Home Page,200,OK,Thread Group 1-67,text,true,,29856,111,12,12,https://reqres.in/,461,0,107
1644163645002,50,List Users,200,OK,Thread Group 1-66,text,true,,1868,127,12,12,https://reqres.in/api/users?page=1,50,0,0
1644163645053,50,List User JSON Extractor,200,OK,Thread Group 1-66,text,true,,1066,128,12,12,https://reqres.in/api/users?page=12,50,0,0
1644163645050,56,List Users,200,OK,Thread Group 1-67,text,true,,1864,127,11,11,https://reqres.in/api/users?page=1,56,0,0
1644163645106,53,List User JSON Extractor,200,OK,Thread Group 1-67,text,true,,1066,128,12,12,https://reqres.in/api/users?page=12,53,0,0
1644163644545,666,Home Page,200,OK,Thread Group 1-68,text,true,,29856,111,11,11,https://reqres.in/,463,0,107
1644163644948,309,List User JSON Extractor,200,OK,Thread Group 1-40,text,true,,1062,128,12,12,https://reqres.in/api/users?page=12,309,0,0
1644163645212,58,List Users,200,OK,Thread Group 1-68,text,true,,1868,127,11,11,https://reqres.in/api/users?page=1,58,0,0
1644163645270,54,List User JSON Extractor,200,OK,Thread Group 1-68,text,true,,1067,128,11,11,https://reqres.in/api/users?page=12,54,0,0
1644163644745,684,Home Page,200,OK,Thread Group 1-70,text,true,,29854,111,11,11,https://reqres.in/,486,0,102
1644163644844,629,Home Page,200,OK,Thread Group 1-71,text,true,,29856,111,12,12,https://reqres.in/,582,0,113
1644163645475,59,List Users,200,OK,Thread Group 1-71,text,true,,1864,127,12,12,https://reqres.in/api/users?page=1,59,0,0
1644163644944,632,Home Page,200,OK,Thread Group 1-72,text,true,,29858,111,13,13,https://reqres.in/,478,0,106
1644163643955,1633,Home Page,200,OK,Thread Group 1-62,text,true,,29860,111,13,13,https://reqres.in/,1492,0,1117
1644163645534,57,List User JSON Extractor,200,OK,Thread Group 1-71,text,true,,1062,128,13,13,https://reqres.in/api/users?page=12,57,0,0
1644163645430,190,List Users,200,OK,Thread Group 1-70,text,true,,1868,127,12,12,https://reqres.in/api/users?page=1,190,0,0
1644163645576,51,List Users,200,OK,Thread Group 1-72,text,true,,1868,127,12,12,https://reqres.in/api/users?page=1,51,0,0
1644163644646,989,Home Page,200,OK,Thread Group 1-69,text,true,,29858,111,12,12,https://reqres.in/,638,0,239
1644163645043,602,Home Page,200,OK,Thread Group 1-73,text,true,,29854,111,13,13,https://reqres.in/,495,0,106
1644163645589,62,List Users,200,OK,Thread Group 1-62,text,true,,1866,127,13,13,https://reqres.in/api/users?page=1,62,0,0
1644163645620,51,List User JSON Extractor,200,OK,Thread Group 1-70,text,true,,1064,128,13,13,https://reqres.in/api/users?page=12,51,0,0
1644163645627,51,List User JSON Extractor,200,OK,Thread Group 1-72,text,true,,1063,128,12,12,https://reqres.in/api/users?page=12,51,0,0
1644163644046,1637,Home Page,200,OK,Thread Group 1-63,text,true,,29854,111,11,11,https://reqres.in/,1486,0,1120
1644163645635,56,List Users,200,OK,Thread Group 1-69,text,true,,1866,127,11,11,https://reqres.in/api/users?page=1,55,0,0
1644163645646,57,List Users,200,OK,Thread Group 1-73,text,true,,1868,127,11,11,https://reqres.in/api/users?page=1,57,0,0
1644163645651,55,List User JSON Extractor,200,OK,Thread Group 1-62,text,true,,1067,128,11,11,https://reqres.in/api/users?page=12,55,0,0
1644163645685,61,List Users,200,OK,Thread Group 1-63,text,true,,1866,127,11,11,https://reqres.in/api/users?page=1,61,0,0
1644163645704,55,List User JSON Extractor,200,OK,Thread Group 1-73,text,true,,1063,128,11,11,https://reqres.in/api/users?page=12,55,0,0
1644163645692,68,List User JSON Extractor,200,OK,Thread Group 1-69,text,true,,1064,128,11,11,https://reqres.in/api/users?page=12,68,0,0
